hashtag,GRUENE,LINKE,CDUCSU,SPD,AFD,FDP
verteilung,1,1,0,0,0,0
verteufelung,0,0,0,0,1,0
vertrauen,0,0,1,0,0,0
vertreiben,1,0,0,0,0,0
vertreten,0,0,1,0,3,0
vertretung,0,1,0,0,0,0
vertrocknen,0,0,0,0,1,0
verunglimpfung,0,0,0,0,1,0
verunstalten,0,0,1,0,1,0
verurteilen,1,0,0,0,0,0
vervierfacht,0,0,0,0,1,0
verwahrlosung,0,0,1,0,0,0
verwaltung,1,0,1,0,5,0
verwehren,0,0,0,0,0,1
verweigern,0,1,0,0,0,0
verweise,1,0,0,0,0,0
verwenden,4,1,2,1,0,0
verwendung,0,0,0,0,0,2
verwirklichen,0,0,0,0,1,0
very,2,1,0,2,0,0
verzichtbar,0,0,0,0,1,0
verzichten,0,0,1,0,3,1
verändern,2,1,3,0,0,0
verändert,0,0,0,0,1,0
veränderung,1,2,1,0,1,0
veröffentlichen,0,1,0,0,0,1
veröffentlichung,1,0,0,0,0,0
vgl,0,1,0,0,0,0
via,1,2,3,1,32,2
vibrant,0,0,0,1,0,0
victim,0,1,0,0,0,0
victims,0,1,0,0,0,0
video,0,1,0,0,1,0
videoclip,0,0,0,0,1,0
viel,1,1,0,1,1,0
vielerorts,0,0,0,0,1,0
vielfach,0,0,0,0,1,0
vielfalt,2,1,0,2,4,1
vielfältig,1,0,0,0,0,1
vielfältige,0,0,0,0,0,1
vielleicht,1,0,2,1,3,0
vielmehr,0,0,0,0,2,0
vielversprechend,1,0,0,0,0,0
vielzutun,0,0,0,0,1,0
vier,0,0,0,0,1,0
viiiiel,0,0,0,0,1,0
violence,0,3,0,13,0,0
violent,0,1,0,0,0,0
visibility,0,1,0,0,0,0
vivid,0,0,0,1,0,0
voetsek,0,1,0,0,0,0
voice,0,0,0,1,0,0
voices,0,0,0,1,0,0
volk,0,0,0,0,5,0
volkspartei,0,0,2,0,0,0
volksverdummug,0,0,0,0,1,0
volksverhetzung,0,1,0,0,0,0
volkswirtschaft,0,0,0,0,1,0
voll,0,2,0,0,1,0
volle,0,0,1,0,1,0
vollends,0,0,0,0,1,0
vollendung,0,0,0,0,1,0
vollkommen,0,1,0,0,1,0
vollmundig,0,1,0,0,0,0
vollzeit,0,1,0,0,0,0
vollzeitarbeitenden,0,1,0,0,0,0
vollziehen,0,0,0,0,1,0
vollzugendern,0,0,0,1,0,0
vom,1,0,0,0,1,0
von,3,0,2,0,2,0
vonderleyen,0,0,0,0,3,0
vong,0,1,0,0,0,0
vor,0,2,3,0,0,0
voran,0,0,0,0,1,0
vorangestellte,0,0,1,0,0,0
vorankündigung,0,0,0,0,1,0
voraussichtlich,0,0,0,0,1,0
vorbei,1,1,3,1,0,0
vorbeikommen,0,0,0,0,1,0
vorbild,1,0,0,0,0,0
vorbildlich,1,0,0,0,0,0
vorbildliche,0,0,0,0,1,0
vordergrund,0,0,0,0,1,0
vorführen,0,0,0,0,1,0
vorgeben,0,0,0,0,2,0
vorgehen,0,0,0,1,0,1
vorgestern,0,1,0,0,0,0
vorhaben,0,0,0,1,0,0
vorhalten,0,0,1,0,0,0
vorhersagen,0,0,0,0,1,0
vorlegen,0,0,0,0,1,0
vorliegen,1,0,0,0,0,0
vormarsch,0,0,0,0,1,0
vormerken,0,0,0,0,1,0
vormittag,0,0,0,0,1,0
vorn,0,0,0,1,1,0
vorne,1,0,0,1,1,1
vorrangig,0,0,0,0,0,1
vorreiter,0,0,0,0,1,0
vorschein,0,0,0,0,1,0
vorschlag,1,0,1,1,2,0
vorschlagen,1,2,0,0,0,0
vorschreiben,0,0,1,2,0,0
vorschrift,0,0,0,0,2,0
vorschriften,0,0,0,0,1,0
vorsehen,0,0,0,0,1,0
vorsicht,0,0,0,0,1,0
vorsitzend,0,0,1,0,0,0
vorsitzende,1,0,0,0,0,0
vorstand,0,0,0,1,0,0
vorstehen,0,0,0,1,0,0
vorteil,0,0,0,0,1,0
vortrag,0,0,0,0,3,0
vorurteil,1,0,0,0,0,0
vorurteile,0,0,0,0,0,1
vorwerfen,1,0,1,0,1,0
vorwurf,0,1,0,1,1,0
vote,0,0,0,1,0,0
vox,0,0,0,0,1,0
vs,0,2,0,0,0,0
vz,0,1,0,0,0,0
völlig,1,0,6,1,6,2
völligirre,0,0,0,0,1,0
wachsen,0,0,0,0,0,1
wachstum,0,0,1,0,1,0
waffe,0,0,0,0,1,0
wagen,0,1,0,1,0,0
wagenknecht,1,1,0,0,0,0
wages,0,0,0,1,0,0
wahl,1,0,0,1,2,0
wahlkampf,1,0,1,0,0,0
wahlkreis,0,0,0,1,0,0
wahllisten,0,0,0,0,1,0
wahlplakat,0,0,1,0,0,0
wahlplakate,0,0,0,0,1,0
wahlrechtsreform,1,0,0,0,0,0
wahn,1,0,0,0,2,0
wahnsinn,0,1,1,0,3,0
wahnsinnig,0,0,0,0,1,0
wahnvorstellungen,0,0,0,0,2,0
wahr,0,0,1,0,0,0
wahrnehmbar,0,1,0,0,0,0
wahrnehmen,0,0,0,0,0,1
wahrscheinlich,0,1,1,0,0,1
wait,1,0,0,0,0,0
wandeln,0,0,0,0,1,0
wann,3,0,0,0,1,0
want,1,0,0,0,0,0
wanzt,0,0,0,0,1,0
warm,0,0,0,0,1,0
warnen,0,0,0,0,3,0
warren,0,0,0,0,0,3
warten,0,1,0,0,2,0
warum,1,1,0,0,5,1
was,2,0,1,5,22,3
washington,0,0,0,0,1,0
wasistdalos,0,0,0,1,0,0
wassermangel,0,1,0,0,0,0
wasserstoff,0,0,0,0,0,1
wat,0,0,0,0,0,1
wathint,0,2,0,0,0,0
way,1,1,0,0,0,0
wc,0,0,0,0,1,0
we,2,3,0,6,1,0
weapon,0,0,0,1,0,0
webseite,0,1,0,0,0,0
website,0,0,0,1,0,0
wechseln,0,0,0,0,2,0
weder,0,1,1,1,1,0
week,0,1,0,0,0,0
wefafrica19,0,1,0,0,0,0
weg,2,2,2,1,9,1
weggemobbt,0,0,0,1,0,0
wegkürzen,0,1,0,0,0,0
wegmit219a,0,0,0,1,0,0
wegsehennichtstun,0,0,0,0,1,0
wegweisend,2,0,0,0,0,0
weh,0,0,0,0,1,0
wehren,1,0,1,0,0,0
wehret,0,0,0,0,1,0
wehrfähigkeit,0,0,0,0,1,0
weibchen,0,0,0,0,1,0
weiberfastnacht,0,0,0,0,1,0
weibl,0,0,0,0,1,0
weiblich,0,2,1,1,3,1
weibliche,1,1,3,1,1,1
weiblichesfeingefühl,0,0,0,0,1,0
weiblichesprache,1,0,0,0,0,0
weihen,0,0,0,0,1,0
weihnachtsperson,0,0,0,0,0,1
weil,0,2,0,1,3,2
weimar,0,0,0,0,1,0
wein,1,0,0,0,0,0
weinen,0,0,0,0,1,0
weise,0,0,0,0,2,2
weisen,0,0,0,0,1,0
weisse,0,0,0,0,1,0
weissen,0,1,0,0,0,0
weisst,0,1,0,0,0,0
weit,0,0,0,3,1,0
weiter,0,0,0,1,2,0
weiterentwickeln,0,1,0,0,0,0
weitergehen,1,0,0,0,1,0
weiterhin,0,1,0,0,0,0
weiß,1,1,1,1,4,1
weiße,0,2,0,0,1,0
weißt,0,1,0,0,0,0
welch,2,5,0,0,5,0
welcome,0,0,0,0,2,0
welt,1,1,1,1,8,0
weltbild,0,1,0,0,0,0
weltbilder,1,0,0,1,0,0
weltfrauentag,4,3,0,3,2,1
weltfrauentag2019,1,0,0,0,0,0
weltfrauentag2021,0,0,0,1,0,0
weltfremd,0,0,0,0,1,0
weltoffenenen,0,0,0,0,1,0
weltsicht,0,0,0,1,0,0
weltuntergang,0,0,0,0,0,1
weltweit,1,3,0,0,1,2
weltwirtschaftsforums,1,0,0,0,0,0
wen,0,0,0,0,1,0
wenden,1,1,1,0,0,0
wendung,0,0,0,0,1,0
wenig,0,0,0,0,1,0
wenigstens,0,0,0,0,1,0
wenn,5,6,3,7,14,3
wer,3,4,8,2,19,6
werben,0,0,0,1,1,0
werden,0,1,0,0,0,0
werfen,0,0,0,0,1,0
werken,0,0,0,0,1,1
werkzeug,0,0,0,0,1,0
wertekanons,1,0,0,0,0,0
werten,0,0,0,1,4,2
wertgeschätzt,0,0,1,0,0,0
wertsachearbeit,0,0,1,0,0,0
wertschätzung,0,0,0,0,0,1
wertvoll,0,0,1,0,0,0
wesentlich,0,0,1,0,0,0
westdeutschland,1,0,0,0,0,0
westen,1,1,1,0,1,0
westsozialis,0,1,0,0,0,0
wg,1,0,0,0,0,0
what,3,0,0,1,1,0
when,0,1,0,1,0,1
which,0,0,0,1,0,0
while,0,0,0,1,0,0
white,0,0,0,1,1,0
who,2,1,0,1,0,0
why,0,1,0,0,0,1
wichtig,2,2,2,2,11,3
wichtige,1,0,0,0,1,0
wichtiges,1,0,0,0,0,0
wichtigste,1,0,0,0,0,0
widerhall,0,0,0,0,1,0
widerlegen,0,1,0,0,0,0
widerlich,0,2,0,1,2,0
widersprechen,0,1,3,0,1,0
widerspruch,0,0,0,0,1,0
widerstand,0,0,0,0,2,2
wie,4,0,3,2,15,2
wieder,0,0,1,0,3,0
wiedererkennbaren,0,0,0,0,1,0
wiederholen,0,1,0,1,0,0
wiederkehren,0,0,0,0,1,0
wieland,0,0,1,0,0,0
wieso,1,0,3,0,1,0
wikigap,0,1,0,0,0,0
wikipedia,0,5,0,0,0,0
will,1,0,0,0,0,0
wille,0,0,0,0,2,0
willen,2,0,0,0,0,0
willfährigen,0,0,0,0,1,0
willigen,0,0,0,0,1,0
willkommen,0,0,0,0,1,0
willkommenskultur,0,0,0,0,1,0
windschatten,0,0,0,0,1,0
winfried,0,0,0,1,0,0
winkelemente,1,0,0,0,0,0
wir,1,1,0,0,0,0
wird,0,0,0,1,0,0
wirholendasdirektmandat,0,0,0,0,5,0
wirken,3,0,1,0,3,0
wirklich,0,1,1,1,5,0
wirklichkeit,1,0,1,0,1,2
wirksam,0,1,0,0,0,0
wirkung,0,0,0,0,1,0
wirkungsvoll,0,0,0,0,0,1
wirkungsweise,0,0,0,0,1,0
wirsindbereit,0,1,0,0,0,0
wirstehenzusammen,0,0,0,0,1,0
wirtschaft,4,1,0,0,0,0
wirtschaftlich,0,0,1,0,1,0
wirtschaftspolitik,0,0,0,0,0,1
wirweichennicht,0,0,0,0,1,0
wishes,0,0,0,1,0,0
wishing,0,0,0,1,0,0
wissen,0,1,1,1,7,1
wissenschaft,5,2,0,0,8,2
wissenschaftler,1,0,0,0,1,0
wissenschaftlerin,0,0,0,0,1,0
wissenschaftlich,1,1,1,0,1,0
wissenschaftliche,1,0,0,0,0,0
wissenschaftliches,1,0,0,0,0,0
wissenschafts,0,1,0,0,0,0
wissenschaftsbasierte,0,0,0,0,1,0
wissenschaftsbetrieb,0,1,0,0,0,0
wissenschaftsfeindliche,1,0,0,0,0,0
wissenschaftsfeindlichkeit,0,1,0,0,0,0
wissenschaftsfreiheit,6,2,0,0,1,0
wissenschaftsrat,1,0,0,0,0,0
with,1,4,0,9,0,0
without,1,1,0,0,0,0
wittern,0,0,0,0,1,0
witz,0,1,0,0,0,1
witze,0,0,0,0,1,0
witzepolizei,0,0,1,0,0,0
witzig,0,0,0,1,0,0
wk194,0,0,0,0,4,0
wm,0,3,0,0,0,0
wo,1,0,0,0,2,1
wobei,0,0,0,1,0,0
woche,2,2,1,1,1,0
wochenend,1,0,0,0,0,0
wohin,1,0,0,0,0,0
wohl,0,0,1,0,0,0
wohlstand,0,0,1,0,1,0
wohlstandsverblödung,0,0,0,0,1,0
wohnen,1,0,2,0,1,0
wohnungsnot,0,0,0,0,1,0
wolfgang,1,1,0,0,0,0
wollen,0,0,1,1,3,0
woman,1,2,0,0,1,0
womanboards,0,0,0,1,0,0
women,4,2,0,7,0,0
womenclimatejustice,1,0,0,0,0,0
womeninfootball,0,1,0,0,0,0
womeninscienceday,0,1,0,0,0,0
womenpeacesecurity,0,0,0,1,0,0
womenrights,1,0,0,0,0,0
womensday,0,0,0,2,0,0
womensrights,0,0,0,2,0,0
womensrightsarehumanrights,0,0,0,1,0,0
womöglich,0,0,0,0,0,1
won,1,0,0,2,0,0
woran,0,1,0,0,1,0
worauf,0,0,1,1,0,0
wording,0,1,0,0,0,0
words,1,0,0,1,0,0
work,0,0,0,3,0,0
workers,0,0,0,1,0,0
working,0,0,0,1,0,0
workshop,0,1,0,0,0,0
world,0,0,0,2,0,0
worldwide,1,0,0,0,0,0
wort,0,3,3,2,2,2
worth,0,0,0,1,0,0
wortstamm,0,0,1,0,0,0
wovon,0,1,0,0,0,0
wozu,0,0,0,0,1,0
wp,1,0,0,0,0,0
wps2020,0,0,0,1,0,0
wpsin2020,0,0,0,1,0,0
wtf,0,1,0,0,0,0
wund,0,1,1,0,5,0
wunderbar,1,0,0,0,0,0
wundern,3,0,1,0,1,0
wundervoll,1,0,0,0,0,0
wunsch,0,0,0,0,1,0
wurde,0,0,0,1,0,0
wusste,0,0,1,0,0,0
wutbürger,0,1,0,0,0,0
wählen,0,1,1,0,10,1
wählende,0,0,0,0,1,0
wähler,2,1,4,0,4,1
wählerinnen,0,0,0,0,0,1
wählern,0,0,1,0,0,0
wähnen,1,0,0,0,0,0
währen,0,0,0,0,1,0
während,0,1,1,1,3,1
wünsche,1,1,1,0,2,1
wünschen,1,0,0,0,1,0
würde,3,0,0,0,1,0
würgegriff,0,0,0,0,1,0
würstchen,0,0,0,0,1,0
württemberg,0,0,0,1,0,0
württembergische,0,0,0,1,0,0
wüsste,0,1,0,0,0,0
wüten,0,1,0,0,1,0
wütend,0,1,0,0,0,0
xenophobia,0,1,0,0,0,0
yeah,1,1,0,0,0,0
year,1,0,0,0,0,0
yep,1,0,0,0,0,0
yes,0,1,0,0,0,0
you,1,4,0,6,0,0
young,0,0,0,1,0,0
your,0,1,0,2,0,0
yt,0,0,0,0,1,0
zahl,3,1,0,1,0,0
zahlen,0,1,2,0,3,0
zahlreich,0,1,0,0,0,0
zaki,0,1,0,0,0,0
zaunpfahl,0,1,0,0,0,0
zb,1,1,1,0,1,0
zdf,0,0,0,0,4,0
zeichen,0,0,2,0,0,0
zeigen,6,3,3,3,3,0
zeit,6,3,1,2,12,0
zeiten,0,1,0,0,0,0
zeitgeist,0,0,0,0,1,0
zeitgemäß,0,1,0,0,0,0
zeitgenossen,0,0,0,0,0,1
zeitgenössisch,0,0,0,0,1,0
zeitpunkt,1,0,0,0,0,0
zeitung,1,0,0,0,2,0
zelle,0,0,0,0,1,0
zementieren,0,2,0,0,0,0
zensur,0,0,0,0,1,0
zentral,1,0,0,0,0,0
zentrale,1,0,0,0,0,0
zentralkomitee,0,0,0,0,1,0
zergehen,0,1,0,0,0,0
zerlegen,0,0,0,0,1,0
zerodiscriminationday,0,1,0,0,0,0
zerstören,0,0,1,0,2,1
zerstörung,0,0,0,0,3,0
zertifizierte,1,0,0,0,0,0
zeugen,0,0,0,0,1,0
zeugnis,0,0,0,0,1,0
zickende,0,0,0,0,1,0
ziegenböcke,0,0,0,0,1,0
ziehen,3,0,0,0,0,0
zielen,2,1,1,1,3,1
zielgruppe,0,0,0,0,2,0
ziemlich,0,0,0,0,0,1
zig,0,1,0,0,0,0
zinssätze,1,0,0,0,0,0
zitat,0,0,1,0,0,0
zitieren,0,0,2,0,0,0
zivilgesellschaftlich,1,0,0,0,0,0
zopf,0,0,0,0,1,0
zu,0,0,0,0,3,0
zudem,0,1,0,0,0,0
zuerst,0,0,0,1,0,0
zug,0,0,0,0,2,0
zugang,2,0,0,0,0,0
zugrundeliegende,0,0,1,0,0,0
zugrundeliegenden,1,0,0,0,0,0
zuhören,0,0,0,0,2,0
zuhörer,0,0,0,0,1,0
zukunft,0,0,1,2,2,1
zukunftsfragen,1,0,0,0,0,0
zukunftsfähige,0,1,0,0,0,0
zukunftssicherung,0,0,0,0,1,0
zukäufen,0,0,0,1,0,0
zukünftig,0,0,0,0,1,0
zulassen,0,0,0,0,1,0
zuletzt,0,0,0,0,1,0
zulieferer,0,0,0,0,1,0
zum,2,2,3,0,3,0
zumindest,0,0,2,0,0,0
zunehmen,0,1,0,0,0,0
zunehmend,0,0,0,0,1,0
zunge,0,2,0,0,0,0
zuordnen,0,0,0,0,1,0
zur,1,0,0,0,1,0
zurechtbiegen,0,0,0,0,0,1
zurückgewinnen,0,0,0,0,1,0
zurückgezogen,0,0,1,0,0,0
zurückrudern,0,1,0,0,0,0
zurücksetzen,0,1,0,0,0,0
zurückweisen,0,0,0,0,1,0
zusagen,0,0,1,0,0,0
zusamm,1,0,0,0,0,0
zusammen,0,1,0,0,0,0
zusammenhalt,0,0,1,0,0,0
zusammenhalten,0,0,0,1,0,0
zusammenhang,0,0,0,0,1,0
zusammenkriegen,1,0,0,0,0,0
zusammenkürzung,1,0,0,0,0,0
zuschauen,1,0,0,0,0,0
zuschauer,0,0,1,0,1,0
zustand,0,2,0,0,1,0
zustimmen,0,0,1,0,0,0
zustimmung,0,0,1,0,0,0
zusätzlich,0,0,0,0,1,0
zutiefst,0,0,1,0,0,0
zuviel,1,1,0,1,0,0
zuwanderung,0,0,0,0,1,0
zw,0,1,0,0,0,0
zwang,1,1,4,0,3,1
zwangsfinanzierte,0,0,0,0,1,0
zwangsneurose,0,0,0,0,1,0
zwangssterilisation,0,0,1,0,0,0
zwarrrr,0,0,0,0,1,0
zwei,0,0,0,0,1,0
zweifeln,0,0,0,1,0,0
zweigeschlechtlichkeit,0,0,0,0,1,0
zweigeteilt,0,0,1,0,0,0
zwingen,0,1,0,1,4,1
zwischen,0,0,0,0,2,0
zynismus,0,0,0,0,0,1
zählen,0,1,0,0,0,1
ähnlich,0,0,1,0,1,0
ähnliches,0,0,0,0,1,0
ändern,4,4,0,0,3,1
ära,0,0,0,0,1,1
ärgern,0,1,0,0,0,0
ärtztinnen,1,0,0,0,0,0
ätzend,1,0,0,0,0,0
äußerlichkeit,0,0,1,0,0,0
äußern,0,1,2,0,0,0
äääh,0,0,0,1,0,0
öde,0,0,1,0,0,0
öff,0,0,1,0,0,0
öffentl,0,0,1,0,0,0
öffentlich,0,0,1,1,3,0
öffentlichen,0,0,0,1,0,0
öffentlichrechtlich,0,0,0,0,1,0
öffentlichrechtliche,0,0,0,0,1,0
öfter,0,1,0,0,0,0
öko,0,0,0,0,2,0
ökologisch,0,1,0,0,0,0
ökologischen,0,1,0,0,0,0
ökonom,0,0,1,0,0,0
ökonomie,0,1,0,0,0,0
ökonominnen,0,1,0,0,0,0
ökonomisch,1,0,0,0,0,0
ökosozialismus,0,0,0,0,1,0
ör,0,0,0,0,2,0
örr,0,0,6,0,0,0
österreich,1,0,0,0,0,0
österreichisch,0,0,0,0,1,0
übel,0,1,0,0,0,0
üben,0,1,2,0,1,0
über,1,0,1,0,2,0
überall,1,0,1,0,2,0
überbewerten,0,0,0,0,0,1
überbrücken,0,0,0,1,0,0
überdurchschnittlich,0,0,1,0,0,0
überflüssig,1,1,1,1,1,0
überfordern,0,0,0,0,1,0
überfällig,1,0,0,0,0,1
übergeben,0,1,0,0,1,0
überhöhung,0,0,0,0,1,0
überlassen,1,0,0,0,0,1
überleben,0,0,0,0,1,0
übermannt,1,0,0,0,0,0
übernehmen,1,1,0,1,2,0
überprüfung,2,0,0,0,1,0
überqualifiziert,0,0,0,0,1,0
überraschen,0,1,1,0,0,0
überraschend,1,0,0,0,0,0
überreichen,0,1,0,0,0,0
übers,0,0,1,0,1,0
überschrift,0,0,2,0,0,0
übersehen,1,0,0,0,0,0
übertreiben,0,0,0,1,0,0
übertreibung,0,0,0,1,0,0
übertrieben,0,0,1,0,1,0
überwachen,0,0,0,1,0,0
überwiegen,0,1,2,0,0,0
überwiegend,0,0,1,0,0,0
überwinden,0,2,0,0,3,1
überzeugen,1,0,2,0,0,0
überzeugung,1,0,0,0,0,0
überzogen,0,0,0,0,1,0
üblich,0,0,1,0,0,0
übrig,0,2,1,0,2,0
übrigens,2,0,0,0,0,0
