hashtag,GRUENE,FDP,SPD,CDUCSU,LINKE,AFD
verteilung,1,0,0,0,1,0
verteufelung,0,0,0,0,0,1
vertrauen,0,0,0,1,0,0
vertreiben,1,0,0,0,0,0
vertreten,0,0,0,1,0,3
vertretung,0,0,0,0,1,0
vertrocknen,0,0,0,0,0,1
verunglimpfung,0,0,0,0,0,1
verunstalten,0,0,0,1,0,1
verurteilen,1,0,0,0,0,0
vervierfacht,0,0,0,0,0,1
verwahrlosung,0,0,0,1,0,0
verwaltung,1,0,0,1,0,5
verwehren,0,1,0,0,0,0
verweigern,0,0,0,0,1,0
verweise,1,0,0,0,0,0
verwenden,4,0,1,2,1,0
verwendung,0,2,0,0,0,0
verwirklichen,0,0,0,0,0,1
very,2,0,2,0,1,0
verzichtbar,0,0,0,0,0,1
verzichten,0,1,0,1,0,3
verändern,2,0,0,3,1,0
verändert,0,0,0,0,0,1
veränderung,1,0,0,1,2,1
veröffentlichen,0,1,0,0,1,0
veröffentlichung,1,0,0,0,0,0
vgl,0,0,0,0,1,0
via,1,2,1,3,2,32
vibrant,0,0,1,0,0,0
victim,0,0,0,0,1,0
victims,0,0,0,0,1,0
video,0,0,0,0,1,1
videoclip,0,0,0,0,0,1
viel,1,0,1,0,1,1
vielerorts,0,0,0,0,0,1
vielfach,0,0,0,0,0,1
vielfalt,2,1,2,0,1,4
vielfältig,1,1,0,0,0,0
vielfältige,0,1,0,0,0,0
vielleicht,1,0,1,2,0,3
vielmehr,0,0,0,0,0,2
vielversprechend,1,0,0,0,0,0
vielzutun,0,0,0,0,0,1
vier,0,0,0,0,0,1
viiiiel,0,0,0,0,0,1
violence,0,0,13,0,3,0
violent,0,0,0,0,1,0
visibility,0,0,0,0,1,0
vivid,0,0,1,0,0,0
voetsek,0,0,0,0,1,0
voice,0,0,1,0,0,0
voices,0,0,1,0,0,0
volk,0,0,0,0,0,5
volkspartei,0,0,0,2,0,0
volksverdummug,0,0,0,0,0,1
volksverhetzung,0,0,0,0,1,0
volkswirtschaft,0,0,0,0,0,1
voll,0,0,0,0,2,1
volle,0,0,0,1,0,1
vollends,0,0,0,0,0,1
vollendung,0,0,0,0,0,1
vollkommen,0,0,0,0,1,1
vollmundig,0,0,0,0,1,0
vollzeit,0,0,0,0,1,0
vollzeitarbeitenden,0,0,0,0,1,0
vollziehen,0,0,0,0,0,1
vollzugendern,0,0,1,0,0,0
vom,1,0,0,0,0,1
von,3,0,0,2,0,2
vonderleyen,0,0,0,0,0,3
vong,0,0,0,0,1,0
vor,0,0,0,3,2,0
voran,0,0,0,0,0,1
vorangestellte,0,0,0,1,0,0
vorankündigung,0,0,0,0,0,1
voraussichtlich,0,0,0,0,0,1
vorbei,1,0,1,3,1,0
vorbeikommen,0,0,0,0,0,1
vorbild,1,0,0,0,0,0
vorbildlich,1,0,0,0,0,0
vorbildliche,0,0,0,0,0,1
vordergrund,0,0,0,0,0,1
vorführen,0,0,0,0,0,1
vorgeben,0,0,0,0,0,2
vorgehen,0,1,1,0,0,0
vorgestern,0,0,0,0,1,0
vorhaben,0,0,1,0,0,0
vorhalten,0,0,0,1,0,0
vorhersagen,0,0,0,0,0,1
vorlegen,0,0,0,0,0,1
vorliegen,1,0,0,0,0,0
vormarsch,0,0,0,0,0,1
vormerken,0,0,0,0,0,1
vormittag,0,0,0,0,0,1
vorn,0,0,1,0,0,1
vorne,1,1,1,0,0,1
vorrangig,0,1,0,0,0,0
vorreiter,0,0,0,0,0,1
vorschein,0,0,0,0,0,1
vorschlag,1,0,1,1,0,2
vorschlagen,1,0,0,0,2,0
vorschreiben,0,0,2,1,0,0
vorschrift,0,0,0,0,0,2
vorschriften,0,0,0,0,0,1
vorsehen,0,0,0,0,0,1
vorsicht,0,0,0,0,0,1
vorsitzend,0,0,0,1,0,0
vorsitzende,1,0,0,0,0,0
vorstand,0,0,1,0,0,0
vorstehen,0,0,1,0,0,0
vorteil,0,0,0,0,0,1
vortrag,0,0,0,0,0,3
vorurteil,1,0,0,0,0,0
vorurteile,0,1,0,0,0,0
vorwerfen,1,0,0,1,0,1
vorwurf,0,0,1,0,1,1
vote,0,0,1,0,0,0
vox,0,0,0,0,0,1
vs,0,0,0,0,2,0
vz,0,0,0,0,1,0
völlig,1,2,1,6,0,6
völligirre,0,0,0,0,0,1
wachsen,0,1,0,0,0,0
wachstum,0,0,0,1,0,1
waffe,0,0,0,0,0,1
wagen,0,0,1,0,1,0
wagenknecht,1,0,0,0,1,0
wages,0,0,1,0,0,0
wahl,1,0,1,0,0,2
wahlkampf,1,0,0,1,0,0
wahlkreis,0,0,1,0,0,0
wahllisten,0,0,0,0,0,1
wahlplakat,0,0,0,1,0,0
wahlplakate,0,0,0,0,0,1
wahlrechtsreform,1,0,0,0,0,0
wahn,1,0,0,0,0,2
wahnsinn,0,0,0,1,1,3
wahnsinnig,0,0,0,0,0,1
wahnvorstellungen,0,0,0,0,0,2
wahr,0,0,0,1,0,0
wahrnehmbar,0,0,0,0,1,0
wahrnehmen,0,1,0,0,0,0
wahrscheinlich,0,1,0,1,1,0
wait,1,0,0,0,0,0
wandeln,0,0,0,0,0,1
wann,3,0,0,0,0,1
want,1,0,0,0,0,0
wanzt,0,0,0,0,0,1
warm,0,0,0,0,0,1
warnen,0,0,0,0,0,3
warren,0,3,0,0,0,0
warten,0,0,0,0,1,2
warum,1,1,0,0,1,5
was,2,3,5,1,0,22
washington,0,0,0,0,0,1
wasistdalos,0,0,1,0,0,0
wassermangel,0,0,0,0,1,0
wasserstoff,0,1,0,0,0,0
wat,0,1,0,0,0,0
wathint,0,0,0,0,2,0
way,1,0,0,0,1,0
wc,0,0,0,0,0,1
we,2,0,6,0,3,1
weapon,0,0,1,0,0,0
webseite,0,0,0,0,1,0
website,0,0,1,0,0,0
wechseln,0,0,0,0,0,2
weder,0,0,1,1,1,1
week,0,0,0,0,1,0
wefafrica19,0,0,0,0,1,0
weg,2,1,1,2,2,9
weggemobbt,0,0,1,0,0,0
wegkürzen,0,0,0,0,1,0
wegmit219a,0,0,1,0,0,0
wegsehennichtstun,0,0,0,0,0,1
wegweisend,2,0,0,0,0,0
weh,0,0,0,0,0,1
wehren,1,0,0,1,0,0
wehret,0,0,0,0,0,1
wehrfähigkeit,0,0,0,0,0,1
weibchen,0,0,0,0,0,1
weiberfastnacht,0,0,0,0,0,1
weibl,0,0,0,0,0,1
weiblich,0,1,1,1,2,3
weibliche,1,1,1,3,1,1
weiblichesfeingefühl,0,0,0,0,0,1
weiblichesprache,1,0,0,0,0,0
weihen,0,0,0,0,0,1
weihnachtsperson,0,1,0,0,0,0
weil,0,2,1,0,2,3
weimar,0,0,0,0,0,1
wein,1,0,0,0,0,0
weinen,0,0,0,0,0,1
weise,0,2,0,0,0,2
weisen,0,0,0,0,0,1
weisse,0,0,0,0,0,1
weissen,0,0,0,0,1,0
weisst,0,0,0,0,1,0
weit,0,0,3,0,0,1
weiter,0,0,1,0,0,2
weiterentwickeln,0,0,0,0,1,0
weitergehen,1,0,0,0,0,1
weiterhin,0,0,0,0,1,0
weiß,1,1,1,1,1,4
weiße,0,0,0,0,2,1
weißt,0,0,0,0,1,0
welch,2,0,0,0,5,5
welcome,0,0,0,0,0,2
welt,1,0,1,1,1,8
weltbild,0,0,0,0,1,0
weltbilder,1,0,1,0,0,0
weltfrauentag,4,1,3,0,3,2
weltfrauentag2019,1,0,0,0,0,0
weltfrauentag2021,0,0,1,0,0,0
weltfremd,0,0,0,0,0,1
weltoffenenen,0,0,0,0,0,1
weltsicht,0,0,1,0,0,0
weltuntergang,0,1,0,0,0,0
weltweit,1,2,0,0,3,1
weltwirtschaftsforums,1,0,0,0,0,0
wen,0,0,0,0,0,1
wenden,1,0,0,1,1,0
wendung,0,0,0,0,0,1
wenig,0,0,0,0,0,1
wenigstens,0,0,0,0,0,1
wenn,5,3,7,3,6,14
wer,3,6,2,8,4,19
werben,0,0,1,0,0,1
werden,0,0,0,0,1,0
werfen,0,0,0,0,0,1
werken,0,1,0,0,0,1
werkzeug,0,0,0,0,0,1
wertekanons,1,0,0,0,0,0
werten,0,2,1,0,0,4
wertgeschätzt,0,0,0,1,0,0
wertsachearbeit,0,0,0,1,0,0
wertschätzung,0,1,0,0,0,0
wertvoll,0,0,0,1,0,0
wesentlich,0,0,0,1,0,0
westdeutschland,1,0,0,0,0,0
westen,1,0,0,1,1,1
westsozialis,0,0,0,0,1,0
wg,1,0,0,0,0,0
what,3,0,1,0,0,1
when,0,1,1,0,1,0
which,0,0,1,0,0,0
while,0,0,1,0,0,0
white,0,0,1,0,0,1
who,2,0,1,0,1,0
why,0,1,0,0,1,0
wichtig,2,3,2,2,2,11
wichtige,1,0,0,0,0,1
wichtiges,1,0,0,0,0,0
wichtigste,1,0,0,0,0,0
widerhall,0,0,0,0,0,1
widerlegen,0,0,0,0,1,0
widerlich,0,0,1,0,2,2
widersprechen,0,0,0,3,1,1
widerspruch,0,0,0,0,0,1
widerstand,0,2,0,0,0,2
wie,4,2,2,3,0,15
wieder,0,0,0,1,0,3
wiedererkennbaren,0,0,0,0,0,1
wiederholen,0,0,1,0,1,0
wiederkehren,0,0,0,0,0,1
wieland,0,0,0,1,0,0
wieso,1,0,0,3,0,1
wikigap,0,0,0,0,1,0
wikipedia,0,0,0,0,5,0
will,1,0,0,0,0,0
wille,0,0,0,0,0,2
willen,2,0,0,0,0,0
willfährigen,0,0,0,0,0,1
willigen,0,0,0,0,0,1
willkommen,0,0,0,0,0,1
willkommenskultur,0,0,0,0,0,1
windschatten,0,0,0,0,0,1
winfried,0,0,1,0,0,0
winkelemente,1,0,0,0,0,0
wir,1,0,0,0,1,0
wird,0,0,1,0,0,0
wirholendasdirektmandat,0,0,0,0,0,5
wirken,3,0,0,1,0,3
wirklich,0,0,1,1,1,5
wirklichkeit,1,2,0,1,0,1
wirksam,0,0,0,0,1,0
wirkung,0,0,0,0,0,1
wirkungsvoll,0,1,0,0,0,0
wirkungsweise,0,0,0,0,0,1
wirsindbereit,0,0,0,0,1,0
wirstehenzusammen,0,0,0,0,0,1
wirtschaft,4,0,0,0,1,0
wirtschaftlich,0,0,0,1,0,1
wirtschaftspolitik,0,1,0,0,0,0
wirweichennicht,0,0,0,0,0,1
wishes,0,0,1,0,0,0
wishing,0,0,1,0,0,0
wissen,0,1,1,1,1,7
wissenschaft,5,2,0,0,2,8
wissenschaftler,1,0,0,0,0,1
wissenschaftlerin,0,0,0,0,0,1
wissenschaftlich,1,0,0,1,1,1
wissenschaftliche,1,0,0,0,0,0
wissenschaftliches,1,0,0,0,0,0
wissenschafts,0,0,0,0,1,0
wissenschaftsbasierte,0,0,0,0,0,1
wissenschaftsbetrieb,0,0,0,0,1,0
wissenschaftsfeindliche,1,0,0,0,0,0
wissenschaftsfeindlichkeit,0,0,0,0,1,0
wissenschaftsfreiheit,6,0,0,0,2,1
wissenschaftsrat,1,0,0,0,0,0
with,1,0,9,0,4,0
without,1,0,0,0,1,0
wittern,0,0,0,0,0,1
witz,0,1,0,0,1,0
witze,0,0,0,0,0,1
witzepolizei,0,0,0,1,0,0
witzig,0,0,1,0,0,0
wk194,0,0,0,0,0,4
wm,0,0,0,0,3,0
wo,1,1,0,0,0,2
wobei,0,0,1,0,0,0
woche,2,0,1,1,2,1
wochenend,1,0,0,0,0,0
wohin,1,0,0,0,0,0
wohl,0,0,0,1,0,0
wohlstand,0,0,0,1,0,1
wohlstandsverblödung,0,0,0,0,0,1
wohnen,1,0,0,2,0,1
wohnungsnot,0,0,0,0,0,1
wolfgang,1,0,0,0,1,0
wollen,0,0,1,1,0,3
woman,1,0,0,0,2,1
womanboards,0,0,1,0,0,0
women,4,0,7,0,2,0
womenclimatejustice,1,0,0,0,0,0
womeninfootball,0,0,0,0,1,0
womeninscienceday,0,0,0,0,1,0
womenpeacesecurity,0,0,1,0,0,0
womenrights,1,0,0,0,0,0
womensday,0,0,2,0,0,0
womensrights,0,0,2,0,0,0
womensrightsarehumanrights,0,0,1,0,0,0
womöglich,0,1,0,0,0,0
won,1,0,2,0,0,0
woran,0,0,0,0,1,1
worauf,0,0,1,1,0,0
wording,0,0,0,0,1,0
words,1,0,1,0,0,0
work,0,0,3,0,0,0
workers,0,0,1,0,0,0
working,0,0,1,0,0,0
workshop,0,0,0,0,1,0
world,0,0,2,0,0,0
worldwide,1,0,0,0,0,0
wort,0,2,2,3,3,2
worth,0,0,1,0,0,0
wortstamm,0,0,0,1,0,0
wovon,0,0,0,0,1,0
wozu,0,0,0,0,0,1
wp,1,0,0,0,0,0
wps2020,0,0,1,0,0,0
wpsin2020,0,0,1,0,0,0
wtf,0,0,0,0,1,0
wund,0,0,0,1,1,5
wunderbar,1,0,0,0,0,0
wundern,3,0,0,1,0,1
wundervoll,1,0,0,0,0,0
wunsch,0,0,0,0,0,1
wurde,0,0,1,0,0,0
wusste,0,0,0,1,0,0
wutbürger,0,0,0,0,1,0
wählen,0,1,0,1,1,10
wählende,0,0,0,0,0,1
wähler,2,1,0,4,1,4
wählerinnen,0,1,0,0,0,0
wählern,0,0,0,1,0,0
wähnen,1,0,0,0,0,0
währen,0,0,0,0,0,1
während,0,1,1,1,1,3
wünsche,1,1,0,1,1,2
wünschen,1,0,0,0,0,1
würde,3,0,0,0,0,1
würgegriff,0,0,0,0,0,1
würstchen,0,0,0,0,0,1
württemberg,0,0,1,0,0,0
württembergische,0,0,1,0,0,0
wüsste,0,0,0,0,1,0
wüten,0,0,0,0,1,1
wütend,0,0,0,0,1,0
xenophobia,0,0,0,0,1,0
yeah,1,0,0,0,1,0
year,1,0,0,0,0,0
yep,1,0,0,0,0,0
yes,0,0,0,0,1,0
you,1,0,6,0,4,0
young,0,0,1,0,0,0
your,0,0,2,0,1,0
yt,0,0,0,0,0,1
zahl,3,0,1,0,1,0
zahlen,0,0,0,2,1,3
zahlreich,0,0,0,0,1,0
zaki,0,0,0,0,1,0
zaunpfahl,0,0,0,0,1,0
zb,1,0,0,1,1,1
zdf,0,0,0,0,0,4
zeichen,0,0,0,2,0,0
zeigen,6,0,3,3,3,3
zeit,6,0,2,1,3,12
zeiten,0,0,0,0,1,0
zeitgeist,0,0,0,0,0,1
zeitgemäß,0,0,0,0,1,0
zeitgenossen,0,1,0,0,0,0
zeitgenössisch,0,0,0,0,0,1
zeitpunkt,1,0,0,0,0,0
zeitung,1,0,0,0,0,2
zelle,0,0,0,0,0,1
zementieren,0,0,0,0,2,0
zensur,0,0,0,0,0,1
zentral,1,0,0,0,0,0
zentrale,1,0,0,0,0,0
zentralkomitee,0,0,0,0,0,1
zergehen,0,0,0,0,1,0
zerlegen,0,0,0,0,0,1
zerodiscriminationday,0,0,0,0,1,0
zerstören,0,1,0,1,0,2
zerstörung,0,0,0,0,0,3
zertifizierte,1,0,0,0,0,0
zeugen,0,0,0,0,0,1
zeugnis,0,0,0,0,0,1
zickende,0,0,0,0,0,1
ziegenböcke,0,0,0,0,0,1
ziehen,3,0,0,0,0,0
zielen,2,1,1,1,1,3
zielgruppe,0,0,0,0,0,2
ziemlich,0,1,0,0,0,0
zig,0,0,0,0,1,0
zinssätze,1,0,0,0,0,0
zitat,0,0,0,1,0,0
zitieren,0,0,0,2,0,0
zivilgesellschaftlich,1,0,0,0,0,0
zopf,0,0,0,0,0,1
zu,0,0,0,0,0,3
zudem,0,0,0,0,1,0
zuerst,0,0,1,0,0,0
zug,0,0,0,0,0,2
zugang,2,0,0,0,0,0
zugrundeliegende,0,0,0,1,0,0
zugrundeliegenden,1,0,0,0,0,0
zuhören,0,0,0,0,0,2
zuhörer,0,0,0,0,0,1
zukunft,0,1,2,1,0,2
zukunftsfragen,1,0,0,0,0,0
zukunftsfähige,0,0,0,0,1,0
zukunftssicherung,0,0,0,0,0,1
zukäufen,0,0,1,0,0,0
zukünftig,0,0,0,0,0,1
zulassen,0,0,0,0,0,1
zuletzt,0,0,0,0,0,1
zulieferer,0,0,0,0,0,1
zum,2,0,0,3,2,3
zumindest,0,0,0,2,0,0
zunehmen,0,0,0,0,1,0
zunehmend,0,0,0,0,0,1
zunge,0,0,0,0,2,0
zuordnen,0,0,0,0,0,1
zur,1,0,0,0,0,1
zurechtbiegen,0,1,0,0,0,0
zurückgewinnen,0,0,0,0,0,1
zurückgezogen,0,0,0,1,0,0
zurückrudern,0,0,0,0,1,0
zurücksetzen,0,0,0,0,1,0
zurückweisen,0,0,0,0,0,1
zusagen,0,0,0,1,0,0
zusamm,1,0,0,0,0,0
zusammen,0,0,0,0,1,0
zusammenhalt,0,0,0,1,0,0
zusammenhalten,0,0,1,0,0,0
zusammenhang,0,0,0,0,0,1
zusammenkriegen,1,0,0,0,0,0
zusammenkürzung,1,0,0,0,0,0
zuschauen,1,0,0,0,0,0
zuschauer,0,0,0,1,0,1
zustand,0,0,0,0,2,1
zustimmen,0,0,0,1,0,0
zustimmung,0,0,0,1,0,0
zusätzlich,0,0,0,0,0,1
zutiefst,0,0,0,1,0,0
zuviel,1,0,1,0,1,0
zuwanderung,0,0,0,0,0,1
zw,0,0,0,0,1,0
zwang,1,1,0,4,1,3
zwangsfinanzierte,0,0,0,0,0,1
zwangsneurose,0,0,0,0,0,1
zwangssterilisation,0,0,0,1,0,0
zwarrrr,0,0,0,0,0,1
zwei,0,0,0,0,0,1
zweifeln,0,0,1,0,0,0
zweigeschlechtlichkeit,0,0,0,0,0,1
zweigeteilt,0,0,0,1,0,0
zwingen,0,1,1,0,1,4
zwischen,0,0,0,0,0,2
zynismus,0,1,0,0,0,0
zählen,0,1,0,0,1,0
ähnlich,0,0,0,1,0,1
ähnliches,0,0,0,0,0,1
ändern,4,1,0,0,4,3
ära,0,1,0,0,0,1
ärgern,0,0,0,0,1,0
ärtztinnen,1,0,0,0,0,0
ätzend,1,0,0,0,0,0
äußerlichkeit,0,0,0,1,0,0
äußern,0,0,0,2,1,0
äääh,0,0,1,0,0,0
öde,0,0,0,1,0,0
öff,0,0,0,1,0,0
öffentl,0,0,0,1,0,0
öffentlich,0,0,1,1,0,3
öffentlichen,0,0,1,0,0,0
öffentlichrechtlich,0,0,0,0,0,1
öffentlichrechtliche,0,0,0,0,0,1
öfter,0,0,0,0,1,0
öko,0,0,0,0,0,2
ökologisch,0,0,0,0,1,0
ökologischen,0,0,0,0,1,0
ökonom,0,0,0,1,0,0
ökonomie,0,0,0,0,1,0
ökonominnen,0,0,0,0,1,0
ökonomisch,1,0,0,0,0,0
ökosozialismus,0,0,0,0,0,1
ör,0,0,0,0,0,2
örr,0,0,0,6,0,0
österreich,1,0,0,0,0,0
österreichisch,0,0,0,0,0,1
übel,0,0,0,0,1,0
üben,0,0,0,2,1,1
über,1,0,0,1,0,2
überall,1,0,0,1,0,2
überbewerten,0,1,0,0,0,0
überbrücken,0,0,1,0,0,0
überdurchschnittlich,0,0,0,1,0,0
überflüssig,1,0,1,1,1,1
überfordern,0,0,0,0,0,1
überfällig,1,1,0,0,0,0
übergeben,0,0,0,0,1,1
überhöhung,0,0,0,0,0,1
überlassen,1,1,0,0,0,0
überleben,0,0,0,0,0,1
übermannt,1,0,0,0,0,0
übernehmen,1,0,1,0,1,2
überprüfung,2,0,0,0,0,1
überqualifiziert,0,0,0,0,0,1
überraschen,0,0,0,1,1,0
überraschend,1,0,0,0,0,0
überreichen,0,0,0,0,1,0
übers,0,0,0,1,0,1
überschrift,0,0,0,2,0,0
übersehen,1,0,0,0,0,0
übertreiben,0,0,1,0,0,0
übertreibung,0,0,1,0,0,0
übertrieben,0,0,0,1,0,1
überwachen,0,0,1,0,0,0
überwiegen,0,0,0,2,1,0
überwiegend,0,0,0,1,0,0
überwinden,0,1,0,0,2,3
überzeugen,1,0,0,2,0,0
überzeugung,1,0,0,0,0,0
überzogen,0,0,0,0,0,1
üblich,0,0,0,1,0,0
übrig,0,0,0,1,2,2
übrigens,2,0,0,0,0,0
